DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-03-09 13:04:44.984,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19388097,0.1367,-0.4967,-0.0661,-0.8545,-0.5256,0.8325,0.1726,0
19388263,0.1309,-0.4960,-0.0536,-0.8567,0.3592,1.6395,2.5025,0
19388430,0.1199,-0.5313,-0.0455,-0.8374,-0.0085,3.2504,-0.8202,0
19388597,0.1085,-0.5512,-0.0229,-0.8269,-2.0854,2.0935,1.0141,0
19388764,0.0952,-0.5731,0.0062,-0.8139,0.8957,2.5155,3.0372,0
19388930,0.0795,-0.6000,0.0373,-0.7952,0.6238,1.8811,1.9512,0
19389097,0.0644,-0.6185,0.0651,-0.7804,1.1259,0.8001,1.8134,0
19389264,0.0490,-0.6268,0.0843,-0.7730,3.1792,-0.9052,2.6313,0
19389430,0.0387,-0.6292,0.0845,-0.7717,1.2810,-1.3372,0.5912,0
19389597,0.0337,-0.6239,0.0672,-0.7779,0.5607,-1.9569,-0.5596,0
19389764,0.0321,-0.6129,0.0465,-0.7881,2.0406,-5.2766,-1.3621,0
19389930,0.0332,-0.5939,0.0290,-0.8033,3.5124,-6.3869,-0.9036,0
19390097,0.0397,-0.5810,0.0189,-0.8127,2.3400,-6.3038,-1.0876,0
19390264,0.0549,-0.5798,0.0079,-0.8129,3.9514,-6.3626,-1.9307,0
19390430,0.0718,-0.5696,-0.0065,-0.8188,3.8436,-7.5076,-4.3427,0
19390597,0.0942,-0.5606,-0.0190,-0.8225,0.8129,-4.8288,-5.8639,0
19390764,0.1219,-0.5399,-0.0294,-0.8323,1.1277,-4.4690,-5.7581,0
19390930,0.1474,-0.5160,-0.0363,-0.8430,2.3904,-1.2879,-2.7200,0
19391097,0.1498,-0.4775,-0.0424,-0.8647,0.6981,0.9603,-3.0372,0
19391264,0.1441,-0.4439,-0.0419,-0.8834,-1.2925,0.2401,-1.1915,0
19391430,0.1437,-0.4249,-0.0367,-0.8930,-3.0181,0.3217,-2.5352,0
19391597,0.1474,-0.4040,-0.0395,-0.9019,-1.9184,3.7171,-1.3317,0
19391764,0.1400,-0.3770,-0.0379,-0.9148,-2.2353,2.3299,0.9627,0
19391930,0.1404,-0.3496,-0.0334,-0.9257,-1.6518,2.9164,0.1375,0
19392097,0.1471,-0.3321,-0.0283,-0.9313,-1.5146,2.9355,1.0653,0
19392264,0.1593,-0.3252,-0.0248,-0.9318,-1.0566,2.9853,1.4614,0
19392430,0.1710,-0.3192,-0.0211,-0.9319,-1.2951,2.7876,1.0057,0
19392597,0.1827,-0.3146,-0.0169,-0.9313,-0.0025,2.3066,0.4265,0
19392764,0.1911,-0.3100,-0.0130,-0.9312,2.3571,2.3762,0.4200,0
19392930,0.1980,-0.3086,-0.0106,-0.9303,0.8107,2.6364,0.9761,0
19393097,0.2055,-0.3068,-0.0070,-0.9293,-1.0035,2.3481,0.2268,0
19393264,0.2095,-0.3024,0.0001,-0.9299,-2.5568,1.2740,0.8823,0
19393430,0.2088,-0.2933,0.0131,-0.9328,-2.0058,1.8252,0.7347,0
19393597,0.2031,-0.2857,0.0275,-0.9361,-1.7889,5.5915,1.1658,0
19393764,0.2060,-0.2896,0.0354,-0.9340,-4.9669,3.5291,5.4780,0
19393930,0.2035,-0.2940,0.0417,-0.9330,-2.8906,1.7139,1.9017,0
19394097,0.2069,-0.2982,0.0506,-0.9304,-0.8123,1.1711,-0.0190,0
19394264,0.2080,-0.2993,0.0639,-0.9290,-1.3914,0.4466,-0.2340,0
19394430,0.2088,-0.2979,0.0759,-0.9284,-2.0933,0.3321,-0.9989,0
19394597,0.2067,-0.2940,0.0881,-0.9290,-1.6032,0.0814,-1.6542,0
19394764,0.2022,-0.2872,0.1009,-0.9308,-0.4442,-0.0855,-1.4759,0
19394930,0.1967,-0.2748,0.1122,-0.9344,-0.4278,0.2429,-1.1699,0
19395097,0.1888,-0.2600,0.1221,-0.9391,-0.9403,0.2707,-0.5086,0
19395264,0.1781,-0.2470,0.1316,-0.9434,-0.9227,0.3300,0.0139,0
19395430,0.1666,-0.2340,0.1405,-0.9475,-1.1667,0.6683,-0.4220,0
19395597,0.1512,-0.2184,0.1503,-0.9523,-1.5025,0.0440,-0.5485,0
19395764,0.1314,-0.2150,0.1561,-0.9551,0.3705,0.1290,-0.2093,0
19395930,0.1130,-0.2252,0.1581,-0.9547,0.4031,0.2459,0.5397,0
19396097,0.0974,-0.2390,0.1597,-0.9528,-0.5636,0.0023,-0.5271,0
19396264,0.0846,-0.2539,0.1624,-0.9497,0.4097,-0.0966,-0.7018,0
19396430,0.0734,-0.2679,0.1643,-0.9465,-0.1505,0.0222,0.2363,0
19396597,0.0616,-0.2776,0.1666,-0.9441,-1.8230,0.1141,-0.4234,0
19396764,0.0487,-0.2767,0.1685,-0.9448,1.5294,0.2357,1.3301,0
19396930,0.0400,-0.2703,0.1688,-0.9470,2.7037,0.4309,1.9858,0
19397097,0.0353,-0.2676,0.1668,-0.9483,1.7690,0.1359,1.1257,0
19397264,0.0330,-0.2699,0.1635,-0.9483,0.5123,0.3316,0.4229,0
19397430,0.0302,-0.2706,0.1601,-0.9488,-0.7261,0.7868,-0.0846,0
19397597,0.0266,-0.2691,0.1576,-0.9498,-0.4440,0.3246,0.4316,0
19397764,0.0232,-0.2628,0.1565,-0.9518,-1.1583,-0.2165,-0.1620,0
19397930,0.0207,-0.2489,0.1556,-0.9557,-0.3324,-0.3252,-1.1025,0
19398097,0.0196,-0.2317,0.1552,-0.9601,-0.8391,-0.6105,-0.5179,0
19398264,0.0182,-0.2076,0.1560,-0.9655,-1.7959,-0.3007,-1.1249,0
19398430,0.0146,-0.1759,0.1582,-0.9715,-0.5826,0.1757,-0.5665,0
19398597,0.0045,-0.1419,0.1604,-0.9768,1.7279,1.3147,-1.0309,0
19398764,-0.0115,-0.0952,0.1615,-0.9822,1.2944,1.4687,-2.6461,0
19398930,0.0354,0.0081,-0.1554,0.9872,0.4859,2.4350,-6.4639,0
19399097,0.0564,-0.0901,-0.1311,0.9857,-2.3759,-2.7304,10.5710,0
19399264,0.0572,-0.0961,-0.1198,0.9865,4.3776,-0.9553,2.0927,0
19399430,0.0592,-0.1009,-0.1095,0.9871,0.6303,0.1512,-0.0461,0
19399597,0.0618,-0.1056,-0.1015,0.9873,0.8125,0.2606,0.1412,0
19399764,0.0637,-0.1056,-0.0951,0.9878,0.9593,0.1013,0.6090,0
19399930,0.0657,-0.1054,-0.0903,0.9881,-0.6104,0.0532,-0.4026,0
19400097,0.0672,-0.1053,-0.0868,0.9884,-1.2751,-0.0466,-0.6114,0
19400264,0.0678,-0.1049,-0.0843,0.9886,-0.2407,0.0895,-0.1504,0
19400430,0.0687,-0.1036,-0.0828,0.9888,0.5082,0.1240,0.1964,0
19400597,0.0705,-0.1050,-0.0822,0.9886,0.6375,0.6325,0.2164,0
19400764,0.0740,-0.1080,-0.0820,0.9880,-0.0210,0.3466,-0.0663,0
19400930,0.0780,-0.1106,-0.0815,0.9874,-0.4269,-0.0776,-0.4150,0
19401097,0.0814,-0.1120,-0.0804,0.9871,0.1282,0.1396,-0.1258,0
19401264,0.0823,-0.1139,-0.0783,0.9870,0.0544,0.0985,-0.1352,0
19401430,0.0821,-0.1161,-0.0747,0.9870,-1.0686,-0.1655,-0.5163,0
19401597,0.0819,-0.1173,-0.0706,0.9872,-0.8183,-0.2802,-0.3653,0
19401764,0.0813,-0.1162,-0.0660,0.9877,-0.0823,-0.1628,-0.1628,0
19401930,0.0793,-0.1153,-0.0622,0.9882,0.3765,0.0657,-0.1526,0
19402097,0.0775,-0.1159,-0.0579,0.9885,0.4473,0.1728,-0.1548,0
19402264,0.0759,-0.1166,-0.0530,0.9889,-0.1744,0.1029,-0.1685,0
19402430,0.0749,-0.1168,-0.0472,0.9892,-0.1934,-0.0308,-0.2398,0
19402597,0.0742,-0.1161,-0.0422,0.9896,-0.0472,-0.1358,0.0549,0
19402764,0.0740,-0.1166,-0.0384,0.9897,0.0517,0.0757,-0.1450,0
19402930,0.0736,-0.1185,-0.0333,0.9897,-0.1354,0.1518,0.0416,0
19403097,0.0729,-0.1190,-0.0278,0.9898,-0.0956,0.0521,-0.1666,0
19403264,0.0724,-0.1184,-0.0230,0.9901,0.2084,-0.2059,-0.2888,0
19403430,0.0715,-0.1169,-0.0191,0.9904,-0.0497,-0.2338,-0.3122,0
19403597,0.0689,-0.1145,-0.0151,0.9909,-0.0321,-0.1508,-0.3769,0
19403764,0.0651,-0.1116,-0.0110,0.9916,0.1801,0.2514,0.0797,0
19403930,0.0616,-0.1090,-0.0058,0.9921,0.0880,0.4995,0.1448,0
19404097,0.0576,-0.1073,-0.0011,0.9926,-0.0725,0.2552,-0.3829,0
19404264,0.0534,-0.1042,0.0063,0.9931,-0.0601,0.2227,0.1275,0
19404430,0.0482,-0.0990,0.0136,0.9938,-0.0061,-0.1051,-0.2691,0
19404597,0.0420,-0.0945,0.0228,0.9944,-0.5363,0.0873,-0.2138,0
19404764,0.0333,-0.0899,0.0307,0.9949,-0.2925,0.1051,-0.4185,0
19404930,0.0242,-0.0855,0.0403,0.9952,0.5401,0.2798,0.1621,0
19405097,0.0131,-0.0795,0.0528,0.9953,-1.0923,-0.0031,0.4202,0
19405264,0.0090,0.0747,-0.0624,-0.9952,-1.5218,-0.8232,-0.0842,0
19405431,0.0367,0.0705,-0.0673,-0.9946,-0.3617,-0.2713,-0.2170,0
19405597,0.0653,0.0649,-0.0728,-0.9931,0.6962,-0.2954,0.4360,0
19405764,0.0943,0.0603,-0.0757,-0.9908,0.8641,-0.2410,-0.1590,0
19405931,0.1206,0.0596,-0.0774,-0.9879,1.0461,-0.2761,-1.0550,0
19406097,0.1373,0.0650,-0.0776,-0.9853,1.3210,0.7831,-0.1951,0
19406264,0.1529,0.0716,-0.0787,-0.9825,-1.3488,0.2713,0.2925,0
19406431,0.1726,0.0745,-0.0807,-0.9788,0.7307,0.0582,0.7330,0
19406597,0.1928,0.0790,-0.0840,-0.9744,-0.7341,-0.5371,-0.5884,0
19406764,0.2202,0.0904,-0.0838,-0.9676,-0.6732,-0.2961,0.9572,0
19406931,0.2584,0.1103,-0.0647,-0.9575,-0.6225,-0.8281,1.0575,0
19407097,0.2975,0.1110,-0.0518,-0.9468,0.6334,-0.2133,-0.9248,0
19407264,0.3310,0.1068,-0.0401,-0.9367,0.6997,0.2078,0.5975,0
19407431,0.3599,0.1037,-0.0279,-0.9268,0.3951,0.5721,-0.5167,0
19407597,0.3835,0.1013,-0.0193,-0.9178,0.7048,-0.2089,-0.2739,0
19407764,0.4011,0.1002,-0.0106,-0.9105,0.3143,1.3320,-0.6015,0
19407931,0.4099,0.0982,-0.0083,-0.9068,-1.1748,-0.9047,-0.1012,0
19408097,0.4215,0.1020,-0.0056,-0.9011,-0.2216,0.4068,-0.6225,0
19408264,0.4333,0.1071,-0.0038,-0.8949,0.1107,0.3884,-0.2214,0
19408431,0.4410,0.1075,-0.0019,-0.8910,1.0493,0.3653,0.1328,0
19408597,0.4586,0.1010,0.0053,-0.8829,-0.3204,-0.4241,0.2283,0
19408764,0.4766,0.0949,0.0127,-0.8739,-0.9837,0.7500,-0.1983,0
19408931,0.4898,0.0867,0.0157,-0.8674,0.2185,0.2429,-0.7064,0
19409097,0.5109,0.0677,-0.0016,-0.8569,0.6427,-0.1801,-0.1037,0
19409264,0.5312,0.0540,-0.0100,-0.8455,-0.0180,-0.5117,-0.0455,0
19409431,0.5495,0.0480,-0.0152,-0.8340,0.1159,-0.1573,-0.0872,0
19409597,0.5688,0.0417,-0.0206,-0.8212,0.2902,-0.2254,0.1585,0
19409764,0.5897,0.0342,-0.0254,-0.8065,0.6038,-0.2108,0.2486,0
19409931,0.6058,0.0312,-0.0304,-0.7944,-1.2592,-0.1201,-0.7663,0
19410097,0.6140,0.0356,-0.0364,-0.7876,-0.0946,-0.0084,-0.8000,0
19410264,0.6196,0.0393,-0.0428,-0.7828,-0.1051,0.1024,0.5108,0
19410431,0.6275,0.0398,-0.0493,-0.7761,0.5751,0.1062,0.1654,0
19410597,0.6417,0.0356,-0.0629,-0.7635,0.2249,-0.4224,-0.0100,0
19410764,0.6589,0.0296,-0.0789,-0.7475,0.1923,-0.4845,-0.7804,0
19410931,0.6773,0.0227,-0.0917,-0.7296,0.2913,0.2657,-0.0599,0
19411097,0.6949,0.0162,-0.1012,-0.7118,-0.0866,0.7585,-0.1725,0
19411264,0.7080,0.0087,-0.1063,-0.6981,-0.2159,0.2597,0.2495,0
19411431,0.7216,-0.0028,-0.1119,-0.6832,0.0314,-0.2122,0.6600,0
19411597,0.7364,-0.0141,-0.1166,-0.6663,0.2420,0.0432,-0.6082,0
19411764,0.7516,-0.0252,-0.1205,-0.6481,0.2145,0.1725,-0.1454,0
19411931,0.7655,-0.0361,-0.1242,-0.6303,-0.0874,0.1266,-0.0241,0
19412097,0.7772,-0.0453,-0.1265,-0.6148,0.0763,0.2309,-0.3234,0
19412264,0.7866,-0.0527,-0.1285,-0.6017,-0.1610,0.0990,-0.0944,0
19412431,0.7951,-0.0601,-0.1294,-0.5894,-0.3263,0.0391,0.0055,0
19412597,0.8046,-0.0681,-0.1304,-0.5753,0.2006,0.1598,-0.1318,0
19412764,0.8121,-0.0752,-0.1302,-0.5639,0.1443,0.0916,-0.3508,0
19412931,0.8196,-0.0825,-0.1288,-0.5522,0.1303,0.0517,-0.1785,0
19413097,0.8263,-0.0886,-0.1272,-0.5414,-0.1161,0.1714,-0.0277,0
19413264,0.8351,-0.0972,-0.1256,-0.5267,-0.0208,-0.0393,0.8157,0
19413431,0.8465,-0.1112,-0.1232,-0.5059,0.2014,0.1026,-0.1968,0
19413597,0.8542,-0.1191,-0.1220,-0.4912,-0.2189,0.0778,-0.9981,0
19413764,0.8593,-0.1226,-0.1209,-0.4816,-0.0286,-0.0072,-0.3481,0
19413931,0.8624,-0.1235,-0.1199,-0.4760,-0.1314,-0.0263,-0.0718,0
19414097,0.8656,-0.1232,-0.1201,-0.4702,0.0265,-0.0668,-0.1882,0
19414264,0.8690,-0.1225,-0.1190,-0.4645,0.2101,-0.0625,-0.0253,0
19414431,0.8716,-0.1223,-0.1185,-0.4597,-0.1431,0.0496,0.0263,0
19414597,0.8737,-0.1237,-0.1186,-0.4552,-0.0770,0.0728,0.0031,0
19414764,0.8754,-0.1256,-0.1184,-0.4516,-0.0767,-0.0453,-0.1549,0
19414931,0.8763,-0.1264,-0.1182,-0.4495,0.0825,-0.1285,-0.1214,0
19415097,0.8775,-0.1260,-0.1178,-0.4474,-0.0162,-0.2470,-0.1320,0
19415264,0.8788,-0.1250,-0.1164,-0.4455,-0.0901,-0.3124,-0.0656,0
19415431,0.8801,-0.1241,-0.1157,-0.4434,-0.4511,-0.1233,-0.0613,0
19415597,0.8804,-0.1235,-0.1167,-0.4428,-0.1920,-0.0548,-0.2830,0
19415764,0.8800,-0.1230,-0.1185,-0.4433,-0.0912,-0.1044,-0.1332,0
19415931,0.8796,-0.1221,-0.1205,-0.4437,-0.0165,-0.1343,0.0652,0
19416097,0.8793,-0.1215,-0.1216,-0.4441,0.2281,-0.0859,0.0014,0
19416264,0.8793,-0.1211,-0.1219,-0.4442,0.0304,-0.1659,-0.0179,0
19416431,0.8792,-0.1213,-0.1227,-0.4442,-0.1002,-0.0255,0.0318,0
19416597,0.8787,-0.1229,-0.1245,-0.4442,-0.0454,-0.0209,0.0284,0
19416764,0.8782,-0.1238,-0.1258,-0.4445,0.0394,-0.1316,-0.2419,0
19416931,0.8778,-0.1245,-0.1276,-0.4446,0.2248,-0.0729,-0.0903,0
19417097,0.8769,-0.1258,-0.1306,-0.4452,-0.0416,0.0199,-0.1611,0
19417264,0.8753,-0.1275,-0.1354,-0.4465,-0.2722,-0.0179,-0.0935,0
19417431,0.8736,-0.1288,-0.1386,-0.4483,0.0041,-0.2405,0.0326,0
19417597,0.8712,-0.1327,-0.1413,-0.4511,0.1031,0.1067,0.1453,0
19417764,0.8687,-0.1415,-0.1444,-0.4523,0.2765,0.5415,0.5667,0
19417931,0.8629,-0.1622,-0.1501,-0.4546,-0.3189,0.6683,0.8036,0
19418097,0.8569,-0.1814,-0.1523,-0.4578,0.1893,-0.7555,-1.1787,0
19418264,0.8547,-0.1909,-0.1509,-0.4586,-0.1970,-1.0567,-0.1398,0
19418431,0.8537,-0.1968,-0.1487,-0.4587,-0.1064,-0.1766,-0.1405,0
19418597,0.8535,-0.2007,-0.1485,-0.4575,-0.5397,-0.2482,-0.5262,0
19418764,0.8536,-0.2015,-0.1520,-0.4556,0.7200,0.0004,-0.5989,0
19418931,0.8518,-0.2079,-0.1515,-0.4563,-0.0481,1.3314,1.0122,0
19419097,0.8480,-0.2225,-0.1470,-0.4579,0.8802,0.1412,0.3809,0
19419264,0.8428,-0.2458,-0.1376,-0.4587,0.3711,0.4661,0.4564,0
19419431,0.8352,-0.2756,-0.1231,-0.4597,0.5587,0.2521,1.0491,0
19419597,0.8261,-0.3092,-0.0951,-0.4614,0.1423,-0.0367,0.4145,0
19419764,0.8144,-0.3418,-0.0717,-0.4635,0.0154,-0.1225,-0.1143,0
19419931,0.8032,-0.3755,-0.0569,-0.4589,-0.4822,0.8600,0.3502,0
19420097,0.7943,-0.4054,-0.0460,-0.4501,-0.4969,-1.5901,-0.4032,0
19420264,0.7888,-0.4289,-0.0358,-0.4388,-0.3161,-0.8455,-0.7378,0
19420431,0.7818,-0.4539,-0.0215,-0.4269,0.0615,0.5152,0.3876,0
19420597,0.7642,-0.4954,0.0086,-0.4129,0.8658,1.9277,2.4236,0
19420764,0.6977,-0.6023,0.0817,-0.3791,6.2886,11.7456,2.8585,0
19420931,0.5130,-0.7681,0.2036,-0.3246,0.0977,-1.1424,-5.5052,0
19421097,0.4452,-0.8075,0.2269,-0.3136,-12.4161,-17.2387,-3.1493,0
19421264,0.4387,-0.8097,0.2238,-0.3190,2.0457,-0.1961,-4.4084,0
19421431,0.4333,-0.8158,0.2226,-0.3119,1.2353,-1.0649,-0.8093,0
19421597,0.4280,-0.8232,0.2212,-0.3004,1.4754,-1.9581,2.0721,0
19421764,0.4237,-0.8282,0.2210,-0.2930,0.3083,-0.6796,3.1274,0
19421931,0.4162,-0.8317,0.2239,-0.2914,-0.5498,0.5899,0.6156,0
19422098,0.4056,-0.8372,0.2286,-0.2870,1.2408,0.8803,-0.9628,0
19422264,0.3922,-0.8445,0.2319,-0.2813,1.9578,-0.1895,0.4498,0
19422431,0.3785,-0.8503,0.2338,-0.2813,-0.6749,-0.1843,0.2276,0
19422598,0.3658,-0.8562,0.2350,-0.2792,-1.9927,0.1669,-2.6646,0
19422764,0.3546,-0.8640,0.2396,-0.2654,0.5061,-0.7082,-3.9654,0
19422931,0.3403,-0.8732,0.2460,-0.2474,1.5342,-0.1265,0.3858,0
19423098,0.3230,-0.8820,0.2539,-0.2309,-2.2404,0.0045,1.3646,0
19423264,0.3029,-0.8912,0.2578,-0.2181,-2.7944,-0.2212,0.4101,0
19423431,0.2818,-0.9000,0.2589,-0.2088,-1.8579,-1.2405,-1.3586,0
19423598,0.2530,-0.9094,0.2609,-0.2025,-0.0128,-0.4361,-0.0112,0
19423764,0.2165,-0.9193,0.2649,-0.1947,-1.5746,-1.3363,-2.5194,0
19423931,0.1716,-0.9313,0.2696,-0.1749,-0.9684,-0.6025,-0.0137,0
19424098,0.1279,-0.9439,0.2668,-0.1468,-0.0042,-0.4202,-0.8908,0
19424264,0.0824,-0.9540,0.2618,-0.1207,0.7862,-0.5771,1.2762,0
19424431,0.0414,-0.9591,0.2603,-0.1027,-0.3795,-0.4859,1.7378,0
19424598,0.0138,-0.9617,0.2569,-0.0941,-1.1339,-0.1146,2.5760,0
19424764,-0.0032,-0.9628,0.2541,-0.0919,-1.2265,-1.2191,0.9034,0
19424931,-0.0180,-0.9631,0.2524,-0.0918,-0.5971,-1.0616,0.6134,0
19425098,0.0267,0.9629,-0.2519,0.0928,-0.4156,-1.0728,0.8496,0
19425264,0.0296,0.9628,-0.2517,0.0932,-0.1363,-0.6538,0.6126,0
19425431,0.0316,0.9628,-0.2517,0.0931,-0.2616,-0.3414,0.1648,0
19425598,0.0340,0.9627,-0.2518,0.0926,0.0734,-0.3735,-0.0024,0
19425764,0.0354,0.9626,-0.2522,0.0925,-0.2515,-0.4850,0.2890,0
19425931,0.0377,0.9624,-0.2526,0.0921,-0.2581,-0.9248,0.0275,0
19426098,0.0401,0.9620,-0.2540,0.0921,-0.2253,-0.6893,0.2411,0
19426264,0.0431,0.9614,-0.2554,0.0933,-0.2438,-0.6959,0.4195,0
19426431,0.0472,0.9607,-0.2567,0.0949,-0.7531,-0.4584,0.2997,0
19426598,0.0517,0.9599,-0.2580,0.0962,-0.4465,-0.7062,-0.0823,0
19426764,0.0565,0.9594,-0.2587,0.0972,-0.4668,-0.6891,0.2634,0
19426931,0.0612,0.9594,-0.2572,0.0983,-0.3272,-0.2826,0.1433,0
19427098,0.0676,0.9596,-0.2546,0.0983,-0.3880,-0.7364,-0.1469,0
19427264,0.0752,0.9597,-0.2524,0.0984,0.1203,-1.3179,0.0835,0
19427431,0.0861,0.9576,-0.2557,0.1007,-1.1345,-0.1288,-0.0115,0
19427598,0.0937,0.9568,-0.2555,0.1025,0.0682,-0.3534,0.0995,0
19427764,0.1034,0.9548,-0.2578,0.1059,-0.2079,-0.6197,0.1713,0
19427931,0.1101,0.9541,-0.2567,0.1076,-0.3008,-0.5824,0.1075,0
19428098,0.1169,0.9531,-0.2569,0.1088,-0.4006,-0.8451,0.1745,0
19428264,0.1212,0.9524,-0.2576,0.1089,-0.4200,-0.9107,0.2470,0
19428431,0.1247,0.9520,-0.2576,0.1088,-0.4011,-0.8291,0.0288,0
19428598,0.1273,0.9516,-0.2575,0.1091,-0.2472,-0.7144,0.1316,0
19428764,0.1285,0.9514,-0.2573,0.1101,-0.4005,-0.4047,0.0024,0
19428931,0.1332,0.9505,-0.2572,0.1123,-0.3322,-0.4711,0.0877,0
19429098,0.1337,0.9483,-0.2629,0.1170,0.0124,-2.2293,1.7317,0
19429264,0.1348,0.9471,-0.2652,0.1207,-1.0268,1.0462,-1.6807,0
19429431,0.1350,0.9471,-0.2647,0.1216,0.2020,-0.7205,0.2392,0
19429598,0.1379,0.9456,-0.2672,0.1242,-0.6991,-0.5059,0.0282,0
19429764,0.1429,0.9446,-0.2673,0.1260,-0.3600,-0.4743,0.3266,0
19429931,0.1483,0.9431,-0.2683,0.1290,-0.1690,-0.3533,-0.0047,0
19430098,0.1504,0.9426,-0.2681,0.1303,-0.0821,-0.6000,0.1105,0
19430264,0.1521,0.9423,-0.2678,0.1309,-0.6930,-0.4394,-0.1244,0
19430431,0.1544,0.9421,-0.2674,0.1311,-0.0027,-0.4302,-0.0765,0
19430598,0.1579,0.9413,-0.2673,0.1322,-0.0300,-0.9104,0.2095,0
19430764,0.1627,0.9403,-0.2674,0.1336,-0.6806,-0.1292,0.0159,0
19430931,0.1663,0.9394,-0.2676,0.1349,-0.3460,-0.7284,0.5540,0
19431098,0.1694,0.9377,-0.2703,0.1378,-0.6791,-0.3206,-0.0824,0
19431264,0.1705,0.9374,-0.2706,0.1375,0.0855,-0.3960,-0.1653,0
19431431,0.1726,0.9369,-0.2710,0.1379,-0.1784,-0.4527,-0.0645,0
19431598,0.1751,0.9360,-0.2720,0.1389,-0.6013,-0.5699,0.1431,0
19431764,0.1765,0.9351,-0.2737,0.1394,-0.2694,-0.6473,0.2363,0
19431931,0.1772,0.9347,-0.2746,0.1396,-0.5137,-0.5458,0.0545,0
19432098,0.1762,0.9348,-0.2749,0.1397,-0.3386,-0.5229,0.1922,0
19432264,0.1733,0.9351,-0.2754,0.1403,-0.3035,-0.4814,0.2299,0
19432431,0.1697,0.9353,-0.2763,0.1419,-0.2580,-0.3508,0.1158,0
19432598,0.1662,0.9356,-0.2769,0.1429,-0.3766,-0.5014,0.1685,0
19432764,0.1625,0.9357,-0.2781,0.1440,-0.4849,-0.6816,0.1612,0
19432931,0.1530,0.9357,-0.2815,0.1478,0.0361,-0.6253,0.5863,0
19433098,0.1417,0.9352,-0.2866,0.1525,-0.1276,-0.3949,-0.0925,0
19433264,0.1335,0.9349,-0.2898,0.1552,-0.5788,-0.3204,-0.4804,0
19433431,0.1261,0.9350,-0.2918,0.1574,-0.3276,-0.4794,0.1596,0
19433598,0.1169,0.9356,-0.2921,0.1603,-0.5776,-0.5211,0.3358,0
19433764,0.1059,0.9364,-0.2916,0.1638,-0.8195,-0.6574,0.6231,0
19433931,0.0932,0.9371,-0.2910,0.1689,-0.4396,-0.5947,0.3199,0
19434098,0.0795,0.9372,-0.2914,0.1742,0.0902,-0.5129,0.1649,0
19434264,0.0577,0.9367,-0.2931,0.1826,-0.6081,-0.7747,0.9700,0
19434431,-0.0342,-0.9356,0.2950,-0.1909,-0.4318,-0.6556,0.5907,0
19434598,-0.0012,-0.9334,0.2974,-0.2007,-0.8913,-0.7031,1.1964,0
19434764,0.0313,-0.9308,0.2976,-0.2100,-0.6495,-0.5905,0.0052,0
19434931,0.0587,-0.9277,0.2971,-0.2185,-0.5756,-0.6251,-0.3582,0
19435098,0.0960,-0.9230,0.2958,-0.2268,-0.9353,-0.9131,1.5040,0
19435264,0.1331,-0.9176,0.2929,-0.2336,-0.2859,-0.6615,-0.9161,0
19435431,0.1634,-0.9122,0.2902,-0.2385,0.0511,-0.6337,-0.1070,0
19435598,0.2011,-0.9045,0.2844,-0.2459,-1.8256,-0.4981,2.0770,0
19435764,0.2481,-0.8932,0.2739,-0.2563,-0.6180,-0.7457,-0.1898,0
19435931,0.2840,-0.8826,0.2668,-0.2631,0.7912,-1.0460,-1.5757,0
19436098,0.3155,-0.8712,0.2609,-0.2710,-0.9370,-0.7269,0.2922,0
19436264,0.3467,-0.8577,0.2561,-0.2804,0.0038,-1.2100,-0.3074,0
19436431,0.3721,-0.8431,0.2562,-0.2916,-0.2549,-0.8605,-0.6649,0
19436598,0.3953,-0.8274,0.2589,-0.3034,-0.5176,-0.6502,-0.0589,0
19436764,0.4189,-0.8092,0.2638,-0.3164,-0.1787,-0.7087,-0.3140,0
19436931,0.4438,-0.7872,0.2713,-0.3313,-0.4393,-0.7173,0.0538,0
19437098,0.4698,-0.7623,0.2775,-0.3482,-1.0564,-0.5442,0.0584,0
19437264,0.5008,-0.7343,0.2777,-0.3645,-1.5367,-0.7291,-0.2108,0
19437431,0.5313,-0.7028,0.2762,-0.3841,-1.3172,-0.6929,-0.6220,0
19437598,0.5607,-0.6706,0.2716,-0.4027,-0.8186,-0.5414,-0.9464,0
19437764,0.5883,-0.6400,0.2644,-0.4177,-0.0588,-0.0373,-0.7512,0
19437931,0.6159,-0.6071,0.2549,-0.4326,-0.6179,-0.4225,-0.8473,0
19438098,0.6410,-0.5734,0.2465,-0.4468,0.4899,-0.6888,-0.9673,0
19438264,0.6613,-0.5377,0.2429,-0.4633,-0.3468,-0.0857,-0.1685,0
19438431,0.6788,-0.5027,0.2383,-0.4793,0.5025,-0.1867,-0.6078,0
19438598,0.6943,-0.4737,0.2354,-0.4881,1.2845,-0.2232,-0.8833,0
19438765,0.7085,-0.4496,0.2327,-0.4916,0.0443,-0.3088,0.5663,0
19438931,0.7211,-0.4258,0.2333,-0.4942,0.5571,-0.2096,-0.2212,0
19439098,0.7321,-0.4030,0.2345,-0.4965,-0.3128,0.2375,-0.1547,0
